Compound_ID,Molecular_Weight,H_Bond_Donors,H_Bond_Acceptors,Polar_Surface_Area,Number_of_Rings,Rotatable_Bonds,Antibiotic_Effectiveness,Drug_Efficacy,Antibiotic_Category,Drug_Category
Compound_685,378.3814465069649,1,4,231.78094546611234,1,4,0.4584173953758119,0.2730611420238774,Low_Potency,Less_Effective
Compound_686,385.8063447349499,3,2,242.4816313362977,1,9,0.42682337943632803,0.3078510011773327,Low_Potency,Less_Effective
Compound_687,239.98954683014207,1,8,142.81511748427434,0,8,0.22670787152068309,0.39252871326577654,Low_Potency,Less_Effective
Compound_688,484.74646659596846,9,8,35.7502806664316,5,11,0.5159198611828009,0.6832853390762648,High_Potency,Effective
Compound_689,193.5218742787617,8,5,93.63706084489532,2,11,0.38382724641874383,0.4419375045071664,Low_Potency,Less_Effective
Compound_690,261.83961820212187,1,0,199.4330658370535,0,9,0.3493832427930485,0.3086902578785623,Low_Potency,Less_Effective
Compound_691,312.7182193082084,8,6,91.84768217426762,4,4,0.45657478482823716,0.29836927285370757,Low_Potency,Less_Effective
Compound_692,353.80518934222755,5,6,21.754304575697187,5,0,0.3485795239306915,0.529564420530082,Low_Potency,Effective
Compound_693,221.20486620754014,0,9,139.196227732047,5,11,0.2458811855739425,0.36693077128738943,Low_Potency,Less_Effective
Compound_694,157.41841236960175,3,9,211.2802128740087,4,8,0.23513516737234913,0.521846349398444,Low_Potency,Effective
Compound_695,405.3100212208163,0,3,198.9815967858756,2,11,0.5235115378771071,0.5507556758255807,High_Potency,Effective
Compound_696,244.3152766201279,5,7,43.78078503258831,5,4,0.5610685564960094,0.48424341480059147,High_Potency,Less_Effective
Compound_697,390.6191107113061,3,5,168.19115360311667,1,5,0.5264628229976382,0.3826360778485791,High_Potency,Less_Effective
Compound_698,177.18135763710114,2,3,55.12606585891178,2,3,0.08011830224593872,0.20385548528248038,Low_Potency,Less_Effective
Compound_699,340.5700509274087,2,3,54.55188363804306,4,5,0.39929485600489467,0.3592176230130435,Low_Potency,Less_Effective
Compound_700,366.29471627579295,8,1,218.5179433262963,2,11,0.6536726762943484,0.3632233681237105,High_Potency,Less_Effective
Compound_701,125.91176841121346,5,1,62.41723818505754,0,7,0.17254590489151697,0.2198003576236522,Low_Potency,Less_Effective
Compound_702,268.30213909696033,8,3,65.81183662950279,2,2,0.4290265961493186,0.4234437050050944,Low_Potency,Less_Effective
Compound_703,167.20733846948713,4,4,0.16334769032488872,1,4,0.13477071080140818,0.11512150759619416,Low_Potency,Less_Effective
Compound_704,131.68748523638388,1,7,217.66725853137942,0,1,0.4128704489246695,0.17540381933648028,Low_Potency,Less_Effective
Compound_705,594.9801161949727,7,5,198.14870330228368,3,13,0.6825461129608448,0.5934122122593561,High_Potency,Effective
Compound_706,261.1769224873615,4,3,156.8322337726695,4,1,0.31100536579137816,0.23800945544463625,Low_Potency,Less_Effective
Compound_707,504.9372229273174,1,6,187.56644098471057,4,12,0.5561692407190276,0.6030721883869913,High_Potency,Effective
Compound_708,227.32032738188192,3,7,38.01214185612295,2,6,0.3432812778581974,0.4487783433653253,Low_Potency,Less_Effective
Compound_709,440.7513611119646,8,1,114.58089864689386,5,9,0.5751868979204182,0.4372065510334473,High_Potency,Less_Effective
Compound_710,480.1139299448433,3,6,87.80484683719523,0,12,0.4182450116165047,0.6303642809684925,Low_Potency,Effective
Compound_711,397.81937030392214,3,1,23.44413156425412,3,9,0.32068964748048456,0.4450577180871482,Low_Potency,Less_Effective
Compound_712,335.7880942750792,1,1,121.53262130373102,0,13,0.17169209886590103,0.441732468970634,Low_Potency,Less_Effective
Compound_713,305.9204570736342,5,7,230.18491258565885,4,10,0.48860144942996014,0.5476116108615154,Low_Potency,Effective
Compound_714,274.43413327149767,1,1,10.01477976267362,0,9,0.21753285374224351,0.3107237506343906,Low_Potency,Less_Effective
Compound_715,564.7645721239129,6,8,72.86522837344847,3,5,0.4978717819623915,0.7678132210234417,Low_Potency,Effective
Compound_716,515.3097038938646,2,0,51.88523405142587,5,3,0.5025729151953654,0.6377017872677889,High_Potency,Effective
Compound_717,582.5134553332563,2,8,59.536663416424076,2,4,0.37300123561334225,0.6722987343655444,Low_Potency,Effective
Compound_718,162.14861174277237,4,0,227.1086379698438,1,0,0.3267688001688452,0.1308981908660877,Low_Potency,Less_Effective
Compound_719,465.43373760182214,2,9,117.01726355857254,0,6,0.44944267944715954,0.6327473893329393,Low_Potency,Effective
Compound_720,569.1702284105189,1,9,116.5748532349547,1,7,0.43669691514019443,0.5426768436853149,Low_Potency,Effective
Compound_721,190.61653308283007,9,1,190.14391061382057,4,8,0.452917903583579,0.2717549021350949,Low_Potency,Less_Effective
Compound_722,133.24813368338874,8,5,38.62305100123145,2,7,0.3942363785768753,0.20903296176073166,Low_Potency,Less_Effective
Compound_723,470.56032464502954,1,5,121.8163385250127,2,4,0.3171929946808054,0.5180379081540527,Low_Potency,Effective
Compound_724,387.23655658995597,1,0,107.49630353026492,0,2,0.22692042521745504,0.21218844026225592,Low_Potency,Less_Effective
Compound_725,520.914388379136,7,6,149.22767263666404,5,9,0.3202277845258252,0.5527985143835344,Low_Potency,Effective
Compound_726,169.88618831314474,8,7,249.88942581260966,2,10,0.4227911132822487,0.19939370165645787,Low_Potency,Less_Effective
Compound_727,497.6336559299451,6,1,192.36222352051178,0,8,0.6535782746736103,0.3410978682918634,High_Potency,Less_Effective
Compound_728,200.81366002387227,2,7,99.46642575435679,0,14,0.012750701998177683,0.4960298203095195,Low_Potency,Less_Effective
Compound_729,181.82797143285225,8,8,206.88826306851175,1,5,0.33789924881498046,0.26100070645672513,Low_Potency,Less_Effective
Compound_730,182.13289896549645,2,5,42.67709082812004,2,14,0.2424483110675946,0.5144659976888887,Low_Potency,Effective
Compound_731,507.28736011569106,4,4,7.615921577240031,0,4,0.11524973993036478,0.3761359979024629,Low_Potency,Less_Effective
Compound_732,432.59861034810007,8,8,51.112093116068266,1,12,0.3827857849825948,0.6537245236939773,Low_Potency,Effective
Compound_733,361.53271238455966,2,8,85.10288902856492,3,2,0.45293498897620643,0.3515009120258639,Low_Potency,Less_Effective
Compound_734,279.41524206175126,6,0,127.64518936488997,1,5,0.5827930193743532,0.29149047221118674,High_Potency,Less_Effective
Compound_735,538.6002704065542,0,2,153.78228513529996,1,2,0.4380172865448869,0.2722547806948555,Low_Potency,Less_Effective
Compound_736,296.2225537113177,3,8,227.65142930360543,0,9,0.2975857184744315,0.43216340491125604,Low_Potency,Less_Effective
Compound_737,508.2997197357885,3,1,127.46350238761443,4,11,0.38677445457982423,0.4209118179617522,Low_Potency,Less_Effective
Compound_738,319.5674542851092,6,3,125.31891115643235,4,5,0.46119631966745755,0.4280348937209708,Low_Potency,Less_Effective
Compound_739,288.4722147124538,7,3,12.560752455745533,5,3,0.40571437477066663,0.338541056253723,Low_Potency,Less_Effective
Compound_740,331.3398928348032,0,1,8.727888164055953,4,14,0.425111799621138,0.3043023230949872,Low_Potency,Less_Effective
Compound_741,250.68893708207105,4,2,137.789990479093,1,1,0.4293236128446969,0.20014121772595933,Low_Potency,Less_Effective
Compound_742,473.80469008812554,6,2,109.54465331208613,5,7,0.5362820498159141,0.37197134245313357,High_Potency,Less_Effective
Compound_743,351.3601950462396,3,0,209.79509874507465,0,3,0.3699954511932377,0.36926584941768065,Low_Potency,Less_Effective
Compound_744,216.10634757340864,3,5,40.16989617796129,2,8,0.5349935949926277,0.477889979814333,High_Potency,Less_Effective
Compound_745,549.7872866372843,3,7,6.242915529262399,1,6,0.41921412240830824,0.44236034310710826,Low_Potency,Less_Effective
Compound_746,291.94561068660573,5,2,112.25969198253146,1,11,0.2855720542382402,0.4639673712292186,Low_Potency,Less_Effective
Compound_747,371.7764305569943,6,4,59.36963918806437,5,1,0.41425496760313424,0.2588546801122252,Low_Potency,Less_Effective
Compound_748,553.2360554822735,1,0,12.403593334709361,0,3,0.21879542840859423,0.38353235971625044,Low_Potency,Less_Effective
Compound_749,412.11899795699605,4,9,181.14957171190724,3,4,0.24052420376298486,0.5113047548774264,Low_Potency,Effective
Compound_750,158.44902035418204,3,6,27.898249989311868,1,2,0.20947487595593947,0.4339599632583353,Low_Potency,Less_Effective
Compound_751,569.9160618067376,2,9,152.07987500194292,3,8,0.6748673525606546,0.56622573516807,High_Potency,Effective
Compound_752,413.85402653570895,6,0,70.26243754172229,3,12,0.27008124307650183,0.5193776566214696,Low_Potency,Effective
Compound_753,267.45280732854303,5,8,43.374012588755505,4,4,0.34061853998984437,0.27448476406873357,Low_Potency,Less_Effective
Compound_754,169.63603633169362,6,7,94.93788072982936,0,1,0.2100778448359506,0.14236466573705564,Low_Potency,Less_Effective
Compound_755,497.012594635148,4,6,200.36144405573842,3,10,0.59094570511915,0.5875214079320141,High_Potency,Effective
Compound_756,410.03637796425676,5,9,98.02339422614317,0,2,0.36620388869058634,0.48219720107514347,Low_Potency,Less_Effective
Compound_757,366.73054598816077,4,6,187.69241230276393,4,13,0.34418040406119804,0.25458853214518185,Low_Potency,Less_Effective
Compound_758,546.9462915254788,6,4,31.371574199787673,0,14,0.32046003372759596,0.7472571566212024,Low_Potency,Effective
Compound_759,494.29860561226536,1,4,193.19285491626977,1,8,0.35534020020739443,0.3022876579650918,Low_Potency,Less_Effective
Compound_760,175.83743986637558,4,4,59.23333122666216,3,6,0.39973720571323834,0.2626312162995869,Low_Potency,Less_Effective
Compound_761,255.86103389777412,5,0,169.3482824722182,0,1,0.4927350706196767,0.31666890109238,Low_Potency,Less_Effective
Compound_762,224.24456990723286,5,7,141.4453887102491,2,8,0.32747714054387933,0.6170814432736899,Low_Potency,Effective
Compound_763,471.9731462863385,4,0,232.28617930292182,0,13,0.6245958599306414,0.4516771111553677,High_Potency,Less_Effective
Compound_764,116.7662173678897,9,3,96.83062949382851,3,3,0.3485292283393902,0.034549236550217716,Low_Potency,Less_Effective
Compound_765,384.94484243565824,6,8,16.54129720861011,4,12,0.3597058498063652,0.7056847175339014,Low_Potency,Effective
Compound_766,481.22934287034525,9,8,4.788871387813226,4,8,0.4968242192672073,0.6740018835922563,Low_Potency,Effective
Compound_767,538.3828183808747,7,4,206.71464024318828,3,14,0.6530456492473516,0.5766893166294024,High_Potency,Effective
Compound_768,271.0408743579537,6,3,131.18390941535804,1,12,0.3215897520914298,0.33912017041771525,Low_Potency,Less_Effective
Compound_769,510.62865233600644,4,2,193.8110129587373,1,1,0.509216377419882,0.32201321852472775,High_Potency,Less_Effective
Compound_770,155.3158684776036,0,2,58.60640000287867,4,14,0.2699419714724237,0.2957519254116058,Low_Potency,Less_Effective
Compound_771,523.2261458672591,4,4,86.27093637830843,4,11,0.49025045262354766,0.6070909114850025,Low_Potency,Effective
Compound_772,163.7443311659912,9,9,7.525968052829734,3,9,0.3221712302376914,0.35256142917031696,Low_Potency,Less_Effective
Compound_773,298.64364528018365,1,0,240.37308114352803,1,11,0.4277049756496604,0.30180440263056507,Low_Potency,Less_Effective
Compound_774,498.64768288977683,4,4,166.96697667520334,4,3,0.5962346955375787,0.5165596905342421,High_Potency,Effective
Compound_775,174.9587136743869,4,5,233.30127193982656,1,4,0.36452545919442914,0.12173106167703732,Low_Potency,Less_Effective
Compound_776,214.62569761632074,1,6,66.37410185726809,4,1,0.19966069125282662,0.2388235597528559,Low_Potency,Less_Effective
Compound_777,461.12628419653316,4,8,152.86590280641522,0,9,0.45177619469082225,0.4198234208877786,Low_Potency,Less_Effective
Compound_778,460.01826827303717,3,2,169.62499207315946,2,0,0.29964608814604954,0.35752009285064823,Low_Potency,Less_Effective
Compound_779,420.57381644264865,0,1,79.3874250643971,5,6,0.33609798205578983,0.1864420034809117,Low_Potency,Less_Effective
Compound_780,446.97422223355,2,2,212.0273087539075,0,9,0.18595296728847494,0.5469838275050096,Low_Potency,Effective
Compound_781,371.3622216737981,0,8,236.79036572506195,5,0,0.2908675584066318,0.2761110748699982,Low_Potency,Less_Effective
Compound_782,225.89952945347636,4,6,221.21377942400107,4,10,0.2539688699909346,0.22667516309950542,Low_Potency,Less_Effective
Compound_783,272.8479967519597,3,8,184.76674398484315,2,10,0.48230590114249283,0.438870668244478,Low_Potency,Less_Effective
Compound_784,190.79885840071285,6,1,69.3661699312385,2,7,0.3056238800756131,0.4116433014348469,Low_Potency,Less_Effective
Compound_785,554.2252806668141,4,4,70.40401052640793,4,2,0.3538976130995666,0.547269432453367,Low_Potency,Effective
Compound_786,391.69589738306024,9,3,240.84008011150948,4,13,0.68429328379194,0.30223252104331033,High_Potency,Less_Effective
Compound_787,300.42570838181996,3,1,2.571123983923007,1,9,0.3278018679813669,0.20597127882342584,Low_Potency,Less_Effective
Compound_788,331.00290182206635,1,8,179.01249331053612,4,5,0.4462266678408661,0.40777523055680687,Low_Potency,Less_Effective
Compound_789,573.6416698059077,3,8,176.56154063881556,3,6,0.5191990545647477,0.8462630960476912,High_Potency,Effective
Compound_790,176.6757015580401,1,5,155.67238523744936,4,9,0.3227910874775829,0.24388838624180664,Low_Potency,Less_Effective
Compound_791,393.1149160083986,7,5,247.52721152171645,3,0,0.6747288805358458,0.26898808630194637,High_Potency,Less_Effective
Compound_792,352.944339442233,2,7,77.9698589409313,4,13,0.29859013977426263,0.7013724983161735,Low_Potency,Effective
Compound_793,405.7271177173239,8,5,84.99296594831205,1,5,0.4505112906097608,0.45664213233778683,Low_Potency,Less_Effective
Compound_794,109.05509191042026,3,0,19.734850736638887,3,6,0.15459612208387813,0.258003397336821,Low_Potency,Less_Effective
Compound_795,536.0619544720757,5,3,110.69953413593436,0,5,0.29524901927953673,0.4113313489637873,Low_Potency,Less_Effective
Compound_796,566.0591412418062,9,6,65.26213155871203,3,3,0.656896093932303,0.5272091760549656,High_Potency,Effective
Compound_797,382.56659179460445,4,1,85.84667554441106,1,0,0.5623544894988988,0.4066075807485608,High_Potency,Less_Effective
Compound_798,448.3254119384461,9,8,208.64294756390692,5,10,0.5670309352295629,0.5777328536187174,High_Potency,Effective
Compound_799,561.2496905886478,0,7,233.87112838187394,3,8,0.613989771488453,0.7331384468117449,High_Potency,Effective
Compound_800,453.6193171566993,8,7,46.433268001296405,4,3,0.4064235616698933,0.5211396081479193,Low_Potency,Effective
Compound_801,176.26952145713068,0,6,93.12723288836646,4,6,0.24258199521363163,0.21355010646286193,Low_Potency,Less_Effective
Compound_802,388.1441800834066,7,3,232.15764052884853,5,6,0.7539327631770931,0.3971310654876688,High_Potency,Less_Effective
Compound_803,403.35752319142796,8,1,15.452115172305659,1,1,0.3386632218610141,0.40037674802178863,Low_Potency,Less_Effective
Compound_804,312.065335651193,8,2,23.09013202784463,2,0,0.36636946534201814,0.31498517621948385,Low_Potency,Less_Effective
Compound_805,468.22211781236143,0,5,40.69774730155734,4,7,0.15318562376328557,0.5014561220328249,Low_Potency,Effective
Compound_806,567.1835073845075,1,4,148.8032085317187,0,7,0.3562138861230056,0.36228423269252175,Low_Potency,Less_Effective
Compound_807,562.7842564533881,0,7,37.61806775149937,1,6,0.13752601689448962,0.41559035616128714,Low_Potency,Less_Effective
Compound_808,325.4196857020661,9,5,242.01909536268337,3,13,0.6292429311286797,0.33194923150533245,High_Potency,Less_Effective
Compound_809,156.61902292037763,1,5,111.67863181463008,3,14,0.32081617280705066,0.34003512793692997,Low_Potency,Less_Effective
Compound_810,592.4205994811673,9,0,125.3794900875416,0,14,0.5543504031535365,0.5439019456181001,High_Potency,Effective
Compound_811,519.449043222967,7,3,61.664653951351625,4,14,0.5443116081649108,0.445424888705909,High_Potency,Less_Effective
Compound_812,162.33134060163343,4,4,117.74006310868337,1,14,0.23945134192938536,0.47713883977069055,Low_Potency,Less_Effective
Compound_813,560.4209413086862,6,2,165.4784081592529,0,7,0.6066477337691891,0.38057038648373664,High_Potency,Less_Effective
Compound_814,534.9481810310642,1,8,187.7942842385107,4,2,0.5173223780855273,0.4062428831473418,High_Potency,Less_Effective
Compound_815,359.4190285630361,7,0,188.46702067747825,1,10,0.28858346190981143,0.3817695944306189,Low_Potency,Less_Effective
Compound_816,395.63771787246463,5,5,144.47277817352207,3,1,0.5573951632843319,0.4744823239142993,High_Potency,Less_Effective
Compound_817,299.50135193506514,7,5,226.0899437484643,1,6,0.4483350181746553,0.5851530299380268,Low_Potency,Effective
Compound_818,127.38081941101566,0,9,204.35196182652734,5,7,0.18346736537922256,0.4165083850576615,Low_Potency,Less_Effective
Compound_819,267.59862082295047,0,4,189.26202867465636,2,0,0.2746488694501334,0.4163820524209956,Low_Potency,Less_Effective
Compound_820,501.42672429900574,6,4,13.901380420115157,1,11,0.20829416829761774,0.43974548436001437,Low_Potency,Less_Effective
Compound_821,102.31601150230144,7,9,1.7194905549123285,2,9,0.10087800040450959,0.5841846004009676,Low_Potency,Effective
Compound_822,266.7495858455721,2,4,53.11181929886824,1,8,0.24682587604008618,0.17835127884149926,Low_Potency,Less_Effective
Compound_823,299.0843467954717,4,5,165.88089847836306,2,14,0.4182513941478162,0.4356723058082131,Low_Potency,Less_Effective
Compound_824,368.6978014689614,0,7,102.79937222063646,5,12,0.38056561526984,0.6018637862705185,Low_Potency,Effective
Compound_825,559.9278082063802,6,1,100.60156482482793,3,14,0.5307661427394023,0.4194301705679925,High_Potency,Less_Effective
Compound_826,273.1729971829806,4,5,221.14672205740342,4,10,0.39088403055687854,0.32274365559612034,Low_Potency,Less_Effective
Compound_827,273.47660094811386,7,0,223.89071203295967,2,3,0.4837382894877015,0.11372548103644585,Low_Potency,Less_Effective
Compound_828,468.7506240548742,7,3,227.29381601339642,5,13,0.5958229534766991,0.5148116486449427,High_Potency,Effective
Compound_829,326.10897044490355,8,9,78.46951912875683,2,11,0.2565852740512722,0.6862309326305365,Low_Potency,Effective
Compound_830,212.302411469991,6,2,172.76395318481545,3,13,0.337120869181789,0.3565507809421084,Low_Potency,Less_Effective
Compound_831,326.2197580663467,0,8,67.90829531859241,2,3,0.33972397173828306,0.3711734442874961,Low_Potency,Less_Effective
Compound_832,170.42851018989992,2,2,47.65245826861245,5,2,0.40549897024866766,0.0,Low_Potency,Less_Effective
Compound_833,188.19349325311165,7,5,46.1581143368423,5,5,0.4194840758412319,0.33880451598593236,Low_Potency,Less_Effective
Compound_834,349.18388636973987,2,0,85.52690521589851,0,0,0.43738324345683016,0.31179079847764446,Low_Potency,Less_Effective
Compound_835,309.46272475227397,7,5,107.48940494495542,3,5,0.43926174734559714,0.20297317305382814,Low_Potency,Less_Effective
Compound_836,557.42295053405,0,3,207.7372927637671,0,1,0.6191389179482926,0.43825139771711447,High_Potency,Less_Effective
Compound_837,281.19694955831653,4,7,29.972773368178025,3,8,0.5000255375065588,0.4534321187387491,High_Potency,Less_Effective
Compound_838,390.2941751390217,3,8,183.73146184872354,2,1,0.2621186405782042,0.5299896258230505,Low_Potency,Effective
Compound_839,416.1321439597652,4,3,132.86372854732633,5,6,0.49983971886436024,0.3449445834819628,Low_Potency,Less_Effective
Compound_840,106.54722829416681,7,9,71.98633566899812,0,11,0.25950570159103614,0.3101621160876315,Low_Potency,Less_Effective
Compound_841,431.7686860083553,9,9,123.20489613320615,2,0,0.485371211685666,0.4221960608254007,Low_Potency,Less_Effective
Compound_842,189.0179834348757,3,5,74.98551744425566,5,11,0.3470222928213144,0.5011223609009888,Low_Potency,Effective
Compound_843,580.5351587347276,3,0,149.0204888095765,3,6,0.5235964772792128,0.5714079833737521,High_Potency,Effective
Compound_844,174.33136387655648,2,3,108.46098071381105,5,4,0.22372290780345605,0.22741971236712966,Low_Potency,Less_Effective
Compound_845,307.3120618635119,6,6,41.101382269719686,2,7,0.3372099595771669,0.5201856939611701,Low_Potency,Effective
Compound_846,142.67483403932192,2,0,29.14576863892418,0,3,0.25511348986763926,0.0,Low_Potency,Less_Effective
Compound_847,598.4371259229737,2,7,136.67392051803253,0,14,0.46681150906418045,0.8047901712246683,Low_Potency,Effective
Compound_848,351.0975051656213,9,9,225.60325832152586,5,11,0.6820601673989779,0.44885505382902957,High_Potency,Less_Effective
Compound_849,397.6925086600219,4,5,85.9894216394214,2,14,0.3532658149469723,0.7284974552129342,Low_Potency,Effective
Compound_850,133.53823869421373,4,4,183.2500268056558,1,9,0.3552422084734597,0.18260102126948674,Low_Potency,Less_Effective
Compound_851,474.9802351995889,5,9,164.66533873494174,3,6,0.39830093553942986,0.49137727360969485,Low_Potency,Less_Effective
Compound_852,204.9527965477929,7,8,232.88872857737024,3,5,0.4288153311938134,0.41954423737831315,Low_Potency,Less_Effective
Compound_853,549.0271447203569,9,1,205.2452543247852,2,4,0.6417762482967472,0.5052468432916749,High_Potency,Effective
Compound_854,202.56982024100358,5,4,141.65131472636574,1,3,0.2036390365056073,0.21041333895061726,Low_Potency,Less_Effective
Compound_855,195.3438603318333,0,5,164.25762455852683,0,14,0.1460563579235109,0.454036310330192,Low_Potency,Less_Effective
Compound_856,118.27483392404744,7,6,224.59661664600873,4,6,0.47679255380288654,0.328387870815547,Low_Potency,Less_Effective
Compound_857,336.03347255499966,7,4,99.87969614673369,4,11,0.46757035149035664,0.4900004473091365,Low_Potency,Less_Effective
Compound_858,382.4205666313082,8,8,81.69867646444435,2,4,0.5305391002863138,0.4278248859983659,High_Potency,Less_Effective
Compound_859,132.8543197141762,8,0,2.702770908799085,1,4,0.18520494143227764,0.19242398221801987,Low_Potency,Less_Effective
Compound_860,487.7638083475053,1,6,206.63776854786605,1,14,0.45161900827923634,0.7724795793999862,Low_Potency,Effective
Compound_861,326.6444173740138,1,9,200.2451751008412,3,0,0.326331607679297,0.2752140969941266,Low_Potency,Less_Effective
Compound_862,362.19513466379004,2,6,26.113629525037847,0,1,0.31260132586285794,0.2907907528883461,Low_Potency,Less_Effective
Compound_863,320.38137346911407,0,3,144.21434528317505,5,4,0.4779701078969551,0.329646478882134,Low_Potency,Less_Effective
Compound_864,300.381530437663,3,8,115.99542454172185,1,12,0.36798625424415593,0.41463194955830546,Low_Potency,Less_Effective
Compound_865,379.82016565410896,3,4,29.677273877277866,5,2,0.4631046628898684,0.17953973701334658,Low_Potency,Less_Effective
Compound_866,177.62012296535625,8,3,245.14205676518088,4,13,0.5148403598502757,0.4610590462317665,High_Potency,Less_Effective
Compound_867,190.96406524763557,8,6,53.67397186583886,5,12,0.4623139269493398,0.18443055022913213,Low_Potency,Less_Effective
Compound_868,530.8928105067587,8,3,16.80854502264029,0,1,0.4464350155327377,0.3870236039187389,Low_Potency,Less_Effective
Compound_869,573.0577310668164,9,2,148.7118448754774,0,13,0.4830055347752133,0.671266252687078,Low_Potency,Effective
Compound_870,286.65465813987646,6,8,184.71666928325817,5,13,0.5191061366997387,0.5511064177101249,High_Potency,Effective
Compound_871,235.37233657177688,1,7,8.110861511796742,2,3,0.07797852144960823,0.2981899544499561,Low_Potency,Less_Effective
Compound_872,421.9997716195079,9,0,164.67940968175554,1,3,0.7733229753787162,0.21158922342617598,High_Potency,Less_Effective
Compound_873,304.36708554904817,4,6,133.07296898786362,2,3,0.3385664354206148,0.3972981716808259,Low_Potency,Less_Effective
Compound_874,112.69317783017243,3,8,25.816252218762102,5,3,0.28483670956832896,0.17628934137342767,Low_Potency,Less_Effective
Compound_875,178.07629868309516,7,7,43.130969236590516,1,2,0.27896826944492725,0.31197745775388963,Low_Potency,Less_Effective
Compound_876,457.9861144236988,1,7,141.99357432902013,3,12,0.2892265742714749,0.6194158411059415,Low_Potency,Effective
Compound_877,429.4619709550757,5,5,74.08940337832209,2,11,0.2174835385070717,0.5480779382088974,Low_Potency,Effective
Compound_878,113.54799625174175,4,3,234.578932162829,2,6,0.4326718726968805,0.15166678824988628,Low_Potency,Less_Effective
Compound_879,210.98608096647473,1,7,204.6850573710127,5,8,0.5275085123904868,0.5908249649111288,High_Potency,Effective
Compound_880,215.5373982940357,9,2,245.89180162841575,4,11,0.47766843639538126,0.36617892891639464,Low_Potency,Less_Effective
Compound_881,435.9463717993642,0,8,64.9177097376035,5,4,0.18757143506713914,0.4760933554442781,Low_Potency,Less_Effective
Compound_882,109.85526887718208,7,1,242.43090819949427,2,3,0.38968942108935734,0.15966390322430185,Low_Potency,Less_Effective
Compound_883,152.05429099228692,1,1,107.80846744788947,1,10,0.10522888159724837,0.17725669626909363,Low_Potency,Less_Effective
Compound_884,499.9580426865947,6,6,86.87969882843866,4,1,0.44111787908650574,0.42800824527660586,Low_Potency,Less_Effective
Compound_885,189.2723310271668,8,9,12.58738174233831,5,1,0.4090767742133159,0.5587068805633962,Low_Potency,Effective
Compound_886,426.37305392593737,8,3,13.191314464900655,5,4,0.46202660712793875,0.32084395530639404,Low_Potency,Less_Effective
Compound_887,219.09139052336326,7,9,173.00281398666368,2,6,0.33833052389614415,0.3982836569891339,Low_Potency,Less_Effective
Compound_888,149.72069637967257,9,7,114.48224860850698,2,9,0.43862955903609474,0.3142033126114718,Low_Potency,Less_Effective
Compound_889,221.58609549972704,8,8,56.63040650902643,3,9,0.4327846074646638,0.32376066938400677,Low_Potency,Less_Effective
Compound_890,461.1334659278296,1,6,153.49257658130816,5,8,0.42298837895783215,0.5761974763072004,Low_Potency,Effective
Compound_891,527.8482340531428,5,4,63.214529562527794,2,12,0.461620726101733,0.5955460403675161,Low_Potency,Effective
Compound_892,515.1099322834958,3,7,144.40793858610564,0,6,0.4851315053183299,0.6545093524223233,Low_Potency,Effective
Compound_893,298.5917648092274,3,3,89.80218674567259,4,4,0.3904146115661582,0.3934523019058188,Low_Potency,Less_Effective
Compound_894,434.04256828532306,4,1,205.88805665295476,0,9,0.4657931381615785,0.519432484094415,Low_Potency,Effective
Compound_895,202.49214770791048,2,5,205.17404019169481,4,9,0.5153105844965074,0.26317442785350764,High_Potency,Less_Effective
Compound_896,246.57386513050662,0,8,119.33759953060033,5,9,0.3603584268245855,0.5084786566739807,Low_Potency,Effective
Compound_897,548.1679092605599,7,0,87.7047773337539,3,5,0.4891798748475099,0.4986390901360494,Low_Potency,Less_Effective
Compound_898,106.50096175536802,4,9,90.63994913977363,2,10,0.19462886675294577,0.28222767468289306,Low_Potency,Less_Effective
Compound_899,142.75426542723403,2,6,201.42863141705448,2,11,0.2500447361669266,0.3299745527287654,Low_Potency,Less_Effective
Compound_900,203.94312757301367,9,9,82.044870699403,2,2,0.4441528884021437,0.19701754206744562,Low_Potency,Less_Effective
Compound_901,113.26610193690986,6,8,52.26484342671151,5,4,0.2395035030429668,0.35580633119596833,Low_Potency,Less_Effective
Compound_902,190.71771754489868,6,9,21.172085468826708,4,7,0.25647328489389676,0.46698072530766316,Low_Potency,Less_Effective
Compound_903,391.5207804848461,0,8,116.6732802211021,2,0,0.4282345865642193,0.5640501335683996,Low_Potency,Effective
Compound_904,310.712275296249,8,9,120.53302472996047,0,11,0.4309457536388318,0.5109283327493981,Low_Potency,Effective
Compound_905,546.3358555384874,1,2,210.22717760072678,2,0,0.6145362658952772,0.4493708623487046,High_Potency,Less_Effective
Compound_906,508.7217808692204,4,4,55.309674111515996,5,6,0.5417479503923905,0.5979213640153446,High_Potency,Effective
Compound_907,270.90867584893795,4,7,95.24781841709998,3,13,0.22398540975114262,0.41854996437715614,Low_Potency,Less_Effective
Compound_908,229.71171671564625,7,7,202.10143472342273,0,4,0.40632370031249115,0.2558779636786609,Low_Potency,Less_Effective
Compound_909,289.84620408363344,7,3,205.90590268724338,2,13,0.581976061521799,0.35427561594813917,High_Potency,Less_Effective
Compound_910,395.1474712574039,6,0,96.15276899469205,2,4,0.3056116776426877,0.2818354340177472,Low_Potency,Less_Effective
Compound_911,234.03182041143813,6,0,114.78100582167022,1,0,0.38747846356558957,0.06896577804301011,Low_Potency,Less_Effective
Compound_912,412.074453924567,5,3,75.82147271232073,4,8,0.4294374244289324,0.37340019828692234,Low_Potency,Less_Effective
